Room,BSSID,SSID,RSSI(dBm),Time
S101A,ac:2a:a1:7e:df:6a,DT-cyber,-83,2026-02-10 16:35:23
S101A,ac:2a:a1:7e:df:6a,DT-cyber,-83,2026-02-10 16:35:27
S101A,ac:2a:a1:7e:df:6a,DT-cyber,-83,2026-02-10 16:36:38
S101A,ac:2a:a1:7e:df:6a,DT-cyber,-83,2026-02-10 16:36:44
S101A,ac:2a:a1:7e:df:65,DT-cyber,-81,2026-02-10 16:27:01
S101A,ac:2a:a1:7e:df:65,DT-cyber,-86,2026-02-10 16:27:06
S101A,ac:2a:a1:7e:df:65,DT-cyber,-77,2026-02-10 16:27:13
S101A,ac:2a:a1:7e:df:65,DT-cyber,-87,2026-02-10 16:27:17
S101A,ac:2a:a1:7e:df:65,DT-cyber,-80,2026-02-10 16:27:24
S101A,ac:2a:a1:7e:df:65,DT-cyber,-85,2026-02-10 16:27:29
S101A,ac:2a:a1:7e:df:65,DT-cyber,-82,2026-02-10 16:27:32
